device_id,UTC_datetime,UTC_date,UTC_time,datatype,satcount,U_bat_mV,bat_soc_pct,solar_I_mA,hdop,Latitude,Longitude,Altitude_m,speed_km_h,direction_deg,temperature_C,mag_x,mag_y,mag_z,acc_x,acc_y,acc_z,
201324,2023-02-26 04:30:25,2023-02-26,04:30:25,GPS,10,3846,49,0,0.7,-29.238696999999998,-71.523871999999997,-18,1,228,30,84,-640,-158,18,-369,943,
201324,2023-02-26 04:42:25,2023-02-26,04:42:25,GPS,11,3846,49,0,0.7,-29.238667000000000,-71.523735000000002,1,1,227,29,-25,-531,-100,23,-389,1010,
201324,2023-02-26 04:54:59,2023-02-26,04:54:59,GPS,12,3846,49,0,0.8,-29.238679999999999,-71.523773000000006,9,0,248,30,22,-617,-131,307,161,954,
201324,2023-02-26 05:06:24,2023-02-26,05:06:24,GPS,12,3844,48,0,0.8,-29.238717999999999,-71.523857000000007,4,0,227,29,-6,-511,-78,328,-358,896,
201324,2023-02-26 05:18:24,2023-02-26,05:18:24,GPS,12,3844,48,0,0.8,-29.238768000000000,-71.523833999999994,0,1,46,29,-6,-528,-96,353,-230,916,
201324,2023-02-26 05:30:24,2023-02-26,05:30:24,GPS,13,3844,48,0,0.7,-29.238789000000001,-71.523940999999994,0,0,254,29,9,-528,-84,331,-276,917,
201324,2023-02-26 05:42:24,2023-02-26,05:42:24,GPS,11,3844,48,0,0.8,-29.238693000000001,-71.523857000000007,6,0,145,29,-39,-433,-91,332,-348,900,
201324,2023-02-26 05:54:24,2023-02-26,05:54:24,GPS,6,3841,47,0,1.2,-29.238797999999999,-71.523826999999997,28,1,132,29,-29,-461,-82,396,-329,876,
201324,2023-02-26 06:06:25,2023-02-26,06:06:25,GPS,8,3841,47,0,1.0,-29.238689000000001,-71.523857000000007,1,2,110,28,-12,-509,-87,399,-235,902,
201324,2023-02-26 06:18:24,2023-02-26,06:18:24,GPS,9,3841,47,0,1.0,-29.238726000000000,-71.523887999999999,13,0,291,28,-45,-484,-93,396,-223,906,
201324,2023-02-26 06:30:25,2023-02-26,06:30:25,GPS,8,3841,47,0,1.0,-29.238734999999998,-71.523871999999997,14,1,295,29,-26,-498,-87,393,-232,907,
201324,2023-02-26 06:42:28,2023-02-26,06:42:28,GPS,6,3841,47,0,1.2,-29.240773999999998,-71.525763999999995,492,0,85,29,-33,-508,-107,372,-238,912,
201324,2023-02-26 06:54:26,2023-02-26,06:54:26,GPS,8,3844,48,0,0.9,-29.238931999999998,-71.523949000000002,124,0,115,30,-41,-494,-111,392,-192,917,
201324,2023-02-26 07:06:25,2023-02-26,07:06:25,GPS,8,3841,47,0,0.9,-29.238793999999999,-71.523773000000006,113,1,69,28,-30,-565,-131,-64,-328,958,
201324,2023-02-26 07:18:25,2023-02-26,07:18:25,GPS,6,3841,47,0,1.2,-29.238750000000000,-71.523787999999996,72,0,232,29,-13,-573,-139,-15,-345,945,
201324,2023-02-26 07:30:25,2023-02-26,07:30:25,GPS,6,3841,47,0,1.2,-29.238738999999999,-71.523787999999996,65,0,133,30,-13,-592,-148,-85,-311,952,
201324,2023-02-26 07:42:25,2023-02-26,07:42:25,GPS,7,3841,47,0,1.0,-29.238700999999999,-71.523787999999996,54,0,252,30,40,-632,-172,-56,-388,923,
201324,2023-02-26 07:54:27,2023-02-26,07:54:27,GPS,8,3841,47,0,0.9,-29.238682000000001,-71.523819000000003,22,1,342,29,35,-622,-155,-11,-329,954,
201324,2023-02-26 08:06:33,2023-02-26,08:06:33,GPS,6,3841,47,0,1.2,-29.238810000000001,-71.523796000000004,-2,0,119,29,-44,-429,-107,339,-345,889,
201324,2023-02-26 08:18:44,2023-02-26,08:18:44,GPS,9,3838,47,0,1.0,-29.238644000000001,-71.523894999999996,-7,0,43,29,-39,-435,-89,-62,-395,922,
201324,2023-02-26 08:30:28,2023-02-26,08:30:28,GPS,8,3838,47,0,1.1,-29.238448999999999,-71.524260999999996,19,1,279,30,-45,-463,-106,-69,-331,949,
201324,2023-02-26 08:42:36,2023-02-26,08:42:36,GPS,9,3841,47,0,0.9,-29.238606999999998,-71.523910999999998,24,0,308,31,-30,-422,-99,-50,-418,914,
201324,2023-02-26 08:54:44,2023-02-26,08:54:44,GPS,8,3841,47,0,1.2,-29.238576999999999,-71.523987000000005,28,0,159,31,-34,-457,-104,-63,-404,924,
201324,2023-02-26 09:06:36,2023-02-26,09:06:36,GPS,8,3838,47,0,1.0,-29.238582999999998,-71.523949000000002,37,0,295,30,10,-605,-150,129,-165,983,
201324,2023-02-26 09:18:33,2023-02-26,09:18:33,GPS,10,3835,46,0,0.8,-29.238475999999999,-71.523940999999994,51,0,210,29,-36,-488,-108,10,-379,937,
201324,2023-02-26 09:30:30,2023-02-26,09:30:30,GPS,9,3835,46,0,0.9,-29.238410999999999,-71.523880000000005,69,0,225,30,-50,-532,-128,-150,-333,931,
201324,2023-02-26 09:42:30,2023-02-26,09:42:30,GPS,9,3832,45,0,0.8,-29.238464000000000,-71.523826999999997,96,0,187,32,-17,-351,-151,260,-302,933,
201324,2023-02-26 09:54:59,2023-02-26,09:54:59,GPS,9,3818,41,0,1.0,-29.238748999999999,-71.523826999999997,-18,0,304,30,134,-221,-229,255,-448,868,
201324,2023-02-26 10:06:25,2023-02-26,10:06:25,GPS,7,3804,37,0,1.4,-29.294053999999999,-71.497940000000000,2,42,174,20,-64,-404,-141,146,-147,806,
201324,2023-02-26 10:18:28,2023-02-26,10:18:28,GPS,9,3798,35,0,1.0,-29.358547000000002,-71.448516999999995,35,46,143,20,-64,-304,-188,154,257,683,
201324,2023-02-26 10:30:26,2023-02-26,10:30:26,GPS,9,3798,35,0,1.1,-29.414404000000001,-71.387123000000003,10,44,127,20,4,-226,-247,532,157,1360,
201324,2023-02-26 10:42:26,2023-02-26,10:42:26,GPS,8,3798,35,0,1.3,-29.454993999999999,-71.315178000000003,50,33,146,21,-97,-357,-185,534,180,1597,
201324,2023-02-26 10:54:30,2023-02-26,10:54:30,GPS,7,3804,37,0,1.4,-29.460066000000001,-71.310951000000003,47,1,101,23,326,-612,-299,73,-571,836,
201324,2023-02-26 11:06:31,2023-02-26,11:06:31,GPS,6,3804,37,0,1.5,-29.463000999999998,-71.311110999999997,-20,0,330,24,25,-545,-88,131,-445,895,
201324,2023-02-26 11:18:29,2023-02-26,11:18:29,GPS,6,3807,38,0,1.5,-29.461608999999999,-71.309760999999995,38,43,245,25,50,-616,-122,587,215,1491,
201324,2023-02-26 11:30:30,2023-02-26,11:30:30,GPS,6,3807,38,0,1.7,-29.461784000000002,-71.309402000000006,106,0,43,27,293,-633,-222,197,-416,896,
201324,2023-02-26 11:42:44,2023-02-26,11:42:44,GPS,9,3812,39,0,1.2,-29.462008000000001,-71.309676999999994,54,0,68,28,289,-624,-214,336,-444,897,
201324,2023-02-26 11:54:37,2023-02-26,11:54:37,GPS,10,3815,40,0,0.9,-29.462011000000000,-71.309646999999998,6,0,284,30,300,-634,-223,246,-419,886,
201324,2023-02-26 12:06:25,2023-02-26,12:06:25,GPS,10,3815,40,0,1.0,-29.460203000000000,-71.310989000000006,-7,0,97,28,358,-581,-291,149,-434,904,
201324,2023-02-26 12:18:26,2023-02-26,12:18:26,GPS,9,3815,40,0,0.8,-29.462942000000002,-71.311088999999996,54,0,150,27,221,-370,-88,402,-429,843,
201324,2023-02-26 12:30:44,2023-02-26,12:30:44,GPS,11,3812,39,0,0.8,-29.462112000000001,-71.310066000000006,-9,1,154,28,221,-664,-192,148,-433,897,
201324,2023-02-26 12:42:26,2023-02-26,12:42:26,GPS,11,3815,40,1,0.8,-29.462202000000001,-71.310440000000000,16,0,227,31,-48,-494,-150,111,-118,998,
201324,2023-02-26 12:54:37,2023-02-26,12:54:37,GPS,11,3821,42,6,0.8,-29.460455000000000,-71.311194999999998,-12,0,86,30,289,-643,-239,198,-382,912,
201324,2023-02-26 13:06:29,2023-02-26,13:06:29,GPS,12,3827,43,3,0.7,-29.460446999999998,-71.311424000000002,37,0,357,36,317,-663,-246,132,-314,960,
201324,2023-02-26 13:18:44,2023-02-26,13:18:44,GPS,10,3841,47,1,0.9,-29.462537999999999,-71.310637999999997,-87,0,75,35,435,-427,-354,183,-542,850,
201324,2023-02-26 13:30:44,2023-02-26,13:30:44,GPS,10,3838,47,3,0.9,-29.462412000000000,-71.310585000000003,-34,1,103,31,-58,-450,-150,203,-208,1033,
201324,2023-02-26 13:42:30,2023-02-26,13:42:30,GPS,11,3838,47,0,0.8,-29.460370999999999,-71.311211000000000,-12,0,261,33,256,-669,-189,240,-556,821,
201324,2023-02-26 13:54:44,2023-02-26,13:54:44,GPS,11,3855,51,5,1.0,-29.460488999999999,-71.311072999999993,15,0,146,39,298,-674,-192,216,-194,967,
201324,2023-02-26 14:06:29,2023-02-26,14:06:29,GPS,8,3863,52,2,1.3,-29.460616999999999,-71.311019999999999,51,1,334,41,349,-664,-231,252,-271,952,
201324,2023-02-26 14:18:37,2023-02-26,14:18:37,GPS,10,3866,53,4,0.9,-29.460633999999999,-71.310912999999999,91,0,132,39,243,-669,-180,258,-40,984,
201324,2023-02-26 14:30:44,2023-02-26,14:30:44,GPS,13,3869,53,0,0.7,-29.460326999999999,-71.311012000000005,-9,0,186,40,392,-363,-333,284,-402,901,
201324,2023-02-26 14:42:37,2023-02-26,14:42:37,GPS,8,3869,53,3,0.9,-29.462198000000001,-71.310539000000006,22,0,134,37,212,-655,-168,258,-561,813,
201324,2023-02-26 14:54:39,2023-02-26,14:54:39,GPS,11,3869,53,2,0.8,-29.461493000000001,-71.309441000000007,-25,0,200,37,341,-666,-279,138,-418,908,
201324,2023-02-26 15:06:36,2023-02-26,15:06:36,GPS,11,3875,54,0,0.8,-29.460442000000000,-71.311188000000001,-1,0,193,35,425,-525,-309,281,-406,888,
201324,2023-02-26 15:18:59,2023-02-26,15:18:59,GPS,11,3875,54,4,0.8,-29.460381000000002,-71.311165000000003,-2,0,122,34,260,-665,-177,221,-26,992,
201324,2023-02-26 15:30:25,2023-02-26,15:30:25,GPS,11,3886,56,3,0.8,-29.460421000000000,-71.311226000000005,3,0,349,40,306,-670,-186,270,-91,974,
201324,2023-02-26 15:38:24,2023-02-26,15:38:24,GPS,10,3892,57,10,0.9,-29.460364999999999,-71.310897999999995,9,1,336,36,198,-667,-161,229,-472,869,
201324,2023-02-26 15:46:26,2023-02-26,15:46:26,GPS,8,3897,58,4,0.9,-29.460318000000001,-71.310890000000001,13,0,240,34,264,-663,-197,235,-311,957,
201324,2023-02-26 15:54:25,2023-02-26,15:54:25,GPS,8,3906,59,8,0.9,-29.460367000000002,-71.311088999999996,6,0,320,37,281,-695,-211,135,-153,992,
201324,2023-02-26 16:02:28,2023-02-26,16:02:28,GPS,7,3911,60,2,1.0,-29.460412999999999,-71.311156999999994,7,0,274,40,302,-675,-196,264,-185,967,
201324,2023-02-26 16:10:30,2023-02-26,16:10:30,GPS,6,3914,61,1,1.2,-29.460215000000002,-71.311119000000005,12,0,39,42,311,-666,-180,336,-175,946,
201324,2023-02-26 16:18:30,2023-02-26,16:18:30,GPS,7,3917,61,2,1.1,-29.460443000000001,-71.311165000000003,24,0,351,43,315,-664,-215,313,-173,955,
201324,2023-02-26 16:26:41,2023-02-26,16:26:41,GPS,9,3920,62,5,0.9,-29.460353999999999,-71.311110999999997,-8,0,161,45,325,-664,-199,324,-183,945,
201324,2023-02-26 16:34:33,2023-02-26,16:34:33,GPS,9,3926,63,8,1.0,-29.460595999999999,-71.310294999999996,-1,0,280,44,46,-537,-129,363,-292,912,
201324,2023-02-26 16:42:33,2023-02-26,16:42:33,GPS,9,3928,63,2,0.9,-29.460480000000000,-71.310531999999995,9,1,288,45,315,-683,-211,266,-230,957,
201324,2023-02-26 16:50:27,2023-02-26,16:50:27,GPS,7,3928,63,8,1.3,-29.462429000000000,-71.311454999999995,24,33,228,38,100,-700,-227,85,298,640,
201324,2023-02-26 16:58:28,2023-02-26,16:58:28,GPS,6,3926,63,3,1.3,-29.462841000000001,-71.311333000000005,29,0,268,40,181,-668,-145,287,-260,937,
201324,2023-02-26 17:06:51,2023-02-26,17:06:51,GPS,8,3931,64,3,1.1,-29.461746000000002,-71.309296000000003,-16,0,239,39,259,-676,-210,217,-616,792,
201324,2023-02-26 17:14:28,2023-02-26,17:14:28,GPS,7,3928,63,1,1.3,-29.461656999999999,-71.309730999999999,76,0,283,39,216,-703,-214,47,-109,1002,
201324,2023-02-26 17:22:29,2023-02-26,17:22:29,GPS,7,3928,63,1,1.3,-29.461348999999998,-71.310042999999993,-1,0,323,39,186,-678,-206,116,-10,1002,
201324,2023-02-26 17:30:44,2023-02-26,17:30:44,GPS,11,3926,63,2,0.9,-29.461565000000000,-71.309607999999997,-1,0,243,37,207,-659,-177,255,-13,980,
201324,2023-02-26 17:38:27,2023-02-26,17:38:27,GPS,10,3923,62,1,1.0,-29.461539999999999,-71.309639000000004,-4,0,178,36,240,-652,-177,270,-7,980,
201324,2023-02-26 17:46:29,2023-02-26,17:46:29,GPS,11,3926,63,1,0.9,-29.461645000000001,-71.309783999999993,9,0,99,39,245,-684,-201,164,-64,1001,
201324,2023-02-26 17:54:29,2023-02-26,17:54:29,GPS,9,3926,63,0,1.1,-29.461680999999999,-71.309601000000001,11,0,1,37,207,-684,-196,121,-82,1002,
201324,2023-02-26 18:02:30,2023-02-26,18:02:30,GPS,8,3923,62,0,1.1,-29.461646999999999,-71.309578000000002,-5,1,139,36,221,-666,-183,224,-73,986,
201324,2023-02-26 18:10:30,2023-02-26,18:10:30,GPS,9,3920,62,2,1.0,-29.460450999999999,-71.311104000000000,36,0,233,33,278,-634,-173,143,-47,989,
201324,2023-02-26 18:18:44,2023-02-26,18:18:44,GPS,9,3923,62,1,1.0,-29.460373000000001,-71.311142000000004,2,0,77,38,93,-647,-156,175,-241,963,
201324,2023-02-26 18:26:27,2023-02-26,18:26:27,GPS,9,3928,63,1,1.0,-29.460449000000001,-71.311203000000006,-15,1,87,38,238,-681,-188,215,-576,828,
201324,2023-02-26 18:34:28,2023-02-26,18:34:28,GPS,9,3920,62,1,1.0,-29.462757000000000,-71.310997000000000,28,0,29,27,76,-586,-105,208,-454,883,
201324,2023-02-26 18:42:30,2023-02-26,18:42:30,GPS,9,3920,62,2,1.0,-29.460182000000000,-71.310935999999998,7,0,90,27,125,-644,-135,140,-455,891,
201324,2023-02-26 18:51:48,2023-02-26,18:51:48,GPS,0,3920,62,1,0.0,0.000000000000000,0.000000000000000,0,0,0,22,205,-603,-102,513,-698,477,
201324,2023-02-26 18:58:44,2023-02-26,18:58:44,GPS,8,3911,60,8,1.0,-29.460407000000000,-71.311065999999997,3,0,284,27,102,-598,-99,254,-413,870,
201324,2023-02-26 19:06:30,2023-02-26,19:06:30,GPS,7,3926,63,5,1.3,-29.460566000000000,-71.313041999999996,-246,0,227,32,85,-617,-126,143,-416,916,
201324,2023-02-26 19:14:29,2023-02-26,19:14:29,GPS,8,3928,63,6,1.1,-29.460446999999998,-71.311065999999997,11,0,246,33,54,-641,-151,100,-254,969,
201324,2023-02-26 19:22:59,2023-02-26,19:22:59,GPS,7,3931,64,4,1.1,-29.460422999999999,-71.311004999999994,-8,0,206,33,148,-645,-137,142,-566,837,
201324,2023-02-26 19:30:36,2023-02-26,19:30:36,GPS,7,3928,63,1,1.2,-29.460882000000002,-71.309989999999999,-28,26,335,31,297,-573,-137,430,259,904,
201324,2023-02-26 19:38:25,2023-02-26,19:38:25,GPS,8,3928,63,10,1.1,-29.441658000000000,-71.303100999999998,172,17,212,26,-48,-539,-137,325,84,1050,
201324,2023-02-26 19:46:30,2023-02-26,19:46:30,GPS,6,3931,64,17,1.3,-29.433622000000000,-71.302811000000005,172,14,225,27,-53,-560,-200,359,207,968,
201324,2023-02-26 19:54:34,2023-02-26,19:54:34,GPS,7,3940,65,8,1.1,-29.441140999999998,-71.304077000000007,16,2,123,27,64,-285,-151,135,-335,839,
201324,2023-02-26 20:03:15,2023-02-26,20:03:15,GPS,8,3943,66,16,1.2,-29.450953999999999,-71.313621999999995,27,21,184,27,-84,-506,-181,308,171,880,
201324,2023-02-26 20:10:39,2023-02-26,20:10:39,GPS,7,3943,66,0,1.6,-29.460453000000001,-71.310997000000000,15,0,229,27,120,-651,-153,155,-376,926,
201324,2023-02-26 20:18:44,2023-02-26,20:18:44,GPS,9,3943,66,0,1.2,-29.460421000000000,-71.311126999999999,5,0,152,31,79,-647,-139,233,-64,982,
201324,2023-02-26 20:26:26,2023-02-26,20:26:26,GPS,8,3945,66,9,1.4,-29.459261000000001,-71.309669000000000,58,43,191,28,-22,-496,-111,292,-12,714,
201324,2023-02-26 20:34:27,2023-02-26,20:34:27,GPS,9,3945,66,1,1.3,-29.461428000000002,-71.309455999999997,-32,0,26,31,61,-597,-95,269,-311,930,
201324,2023-02-26 20:42:31,2023-02-26,20:42:31,GPS,9,3945,66,1,1.4,-29.460509999999999,-71.311156999999994,-19,1,63,29,78,-625,-129,152,-323,948,
201324,2023-02-26 20:50:44,2023-02-26,20:50:44,GPS,8,3945,66,1,1.5,-29.460599999999999,-71.312354999999997,-199,0,208,30,14,-542,-94,240,-299,936,
201324,2023-02-26 20:58:28,2023-02-26,20:58:28,GPS,8,3945,66,1,1.5,-29.460581000000001,-71.311027999999993,-49,0,278,30,47,-577,-106,234,-341,926,
201324,2023-02-26 21:06:29,2023-02-26,21:06:29,GPS,8,3945,66,0,1.6,-29.460450999999999,-71.311424000000002,-56,0,132,30,46,-613,-151,126,-236,975,
201324,2023-02-26 21:14:44,2023-02-26,21:14:44,GPS,7,3945,66,0,1.4,-29.462955000000001,-71.311194999999998,-12,0,216,28,80,-618,-125,237,-285,948,
201324,2023-02-26 21:22:36,2023-02-26,21:22:36,GPS,7,3943,66,0,1.5,-29.462945999999999,-71.311356000000004,-18,1,261,29,60,-602,-131,174,-239,959,
201324,2023-02-26 21:30:36,2023-02-26,21:30:36,GPS,6,3945,66,1,1.9,-29.460594000000000,-71.311867000000007,-103,0,251,28,6,-523,-104,111,-389,920,
201324,2023-02-26 21:38:40,2023-02-26,21:38:40,GPS,7,3943,66,8,1.6,-29.453650000000000,-71.312423999999993,-41,10,19,28,133,-617,-93,129,-52,510,
201324,2023-02-26 21:46:59,2023-02-26,21:46:59,GPS,6,3923,62,1,2.0,-29.460760000000001,-71.310554999999994,-37,0,171,27,38,-592,-76,195,-319,944,
201324,2023-02-26 21:55:05,2023-02-26,21:55:05,GPS,7,3928,63,7,1.6,-29.462605000000000,-71.311226000000005,-32,0,50,28,127,-640,-84,188,-518,872,
201324,2023-02-26 22:02:27,2023-02-26,22:02:27,GPS,7,3926,63,0,1.5,-29.460792999999999,-71.311745000000002,-82,0,78,29,-1,-507,-38,186,-405,905,
201324,2023-02-26 22:10:26,2023-02-26,22:10:26,GPS,7,3928,63,0,1.5,-29.460322999999999,-71.311096000000006,-6,0,191,29,-34,-509,-78,177,-252,961,
201324,2023-02-26 22:18:34,2023-02-26,22:18:34,GPS,7,3928,63,0,1.5,-29.460518000000000,-71.311385999999999,-36,0,44,29,41,-572,-62,87,-498,878,
201324,2023-02-26 22:26:36,2023-02-26,22:26:36,GPS,6,3928,63,0,1.6,-29.460455000000000,-71.311310000000006,-11,0,88,29,-78,-485,-135,239,31,980,
201324,2023-02-26 22:34:44,2023-02-26,22:34:44,GPS,8,3926,63,0,1.3,-29.460415000000001,-71.311049999999994,21,0,128,27,0,-512,-66,264,-342,924,
201324,2023-02-26 22:42:29,2023-02-26,22:42:29,GPS,8,3923,62,0,1.3,-29.460315999999999,-71.311240999999995,26,0,89,28,-22,-437,-70,248,-371,915,
201324,2023-02-26 22:50:36,2023-02-26,22:50:36,GPS,8,3926,63,0,1.3,-29.460498999999999,-71.311149999999998,-7,1,187,28,0,-384,-58,85,-397,947,
201324,2023-02-26 22:58:25,2023-02-26,22:58:25,GPS,8,3923,62,0,1.3,-29.461500000000001,-71.309807000000006,0,0,305,26,-45,-594,-120,363,285,884,
201324,2023-02-26 23:06:27,2023-02-26,23:06:27,GPS,8,3920,62,0,1.3,-29.461663999999999,-71.309486000000007,15,0,154,26,137,-243,-171,210,407,924,
201324,2023-02-26 23:14:26,2023-02-26,23:14:26,GPS,8,3920,62,0,1.3,-29.462145000000000,-71.310219000000004,80,1,61,26,178,-631,-82,386,-328,877,
201324,2023-02-26 23:22:27,2023-02-26,23:22:27,GPS,7,3920,62,0,1.4,-29.461565000000000,-71.309792000000002,-2,0,320,26,4,-581,-92,432,29,941,
201324,2023-02-26 23:30:44,2023-02-26,23:30:44,GPS,7,3917,61,0,1.4,-29.462297000000000,-71.310951000000003,-9,0,163,24,-52,-303,-167,221,-35,983,
201324,2023-02-26 23:38:27,2023-02-26,23:38:27,GPS,6,3911,60,0,1.7,-29.444735000000001,-71.311363000000000,-7,1,321,22,353,-442,-184,162,32,1171,
201324,2023-02-26 23:46:28,2023-02-26,23:46:28,GPS,7,3911,60,0,1.5,-29.444942000000001,-71.311722000000003,60,0,154,24,-80,-554,-159,61,191,1112,
201324,2023-02-26 23:54:29,2023-02-26,23:54:29,GPS,7,3914,61,0,1.5,-29.445570000000000,-71.312004000000002,30,3,261,26,-40,-585,-134,168,49,834,
201324,2023-02-27 00:02:31,2023-02-27,00:02:31,GPS,6,3917,61,0,1.6,-29.445847000000001,-71.312370000000001,4,2,30,27,295,-360,-146,159,155,886,
201324,2023-02-27 00:10:29,2023-02-27,00:10:29,GPS,7,3917,61,0,1.5,-29.445233999999999,-71.311813000000001,31,1,59,27,260,-281,-183,224,100,993,
201324,2023-02-27 00:18:45,2023-02-27,00:18:45,GPS,6,3917,61,0,1.8,-29.444084000000000,-71.311622999999997,-12,1,33,28,243,-281,-185,61,60,991,
201324,2023-02-27 00:26:37,2023-02-27,00:26:37,GPS,6,3917,61,0,1.8,-29.443445000000001,-71.310890000000001,66,1,358,28,355,-470,-151,87,45,981,
201324,2023-02-27 00:34:37,2023-02-27,00:34:37,GPS,5,3917,61,0,2.0,-29.442288999999999,-71.311920000000001,11,1,356,28,350,-411,-172,140,48,1054,
201324,2023-02-27 00:42:36,2023-02-27,00:42:36,GPS,5,3917,61,0,2.0,-29.441479000000001,-71.312850999999995,38,0,136,28,-6,-607,-130,110,-23,909,
201324,2023-02-27 00:50:46,2023-02-27,00:50:46,GPS,8,3914,61,0,1.1,-29.441502000000000,-71.313927000000007,-1,0,71,28,-62,-554,-146,221,5,995,
201324,2023-02-27 00:58:34,2023-02-27,00:58:34,GPS,7,3914,61,0,1.2,-29.441459999999999,-71.314330999999996,4,2,252,28,145,-245,-190,163,100,1052,
201324,2023-02-27 01:06:34,2023-02-27,01:06:34,GPS,7,3914,61,0,1.1,-29.441334000000001,-71.314734999999999,10,2,44,28,355,-486,-171,100,61,1012,
201324,2023-02-27 01:14:37,2023-02-27,01:14:37,GPS,7,3914,61,0,1.0,-29.440760000000001,-71.314353999999994,29,1,339,28,323,-409,-141,150,104,1004,
201324,2023-02-27 01:22:31,2023-02-27,01:22:31,GPS,8,3911,60,0,0.9,-29.441551000000000,-71.314880000000002,17,1,209,28,-51,-547,-134,110,71,1150,
201324,2023-02-27 01:30:36,2023-02-27,01:30:36,GPS,8,3911,60,0,0.9,-29.442041000000000,-71.315323000000006,12,0,110,28,-78,-483,-150,137,126,965,
201324,2023-02-27 01:38:36,2023-02-27,01:38:36,GPS,8,3911,60,0,0.8,-29.442184000000001,-71.315712000000005,39,0,287,28,294,-628,-175,29,-31,744,
201324,2023-02-27 01:46:58,2023-02-27,01:46:58,GPS,11,3911,60,0,0.8,-29.442221000000000,-71.316672999999994,9,1,26,29,244,-649,-137,116,95,968,
201324,2023-02-27 01:54:25,2023-02-27,01:54:25,GPS,12,3909,60,0,0.7,-29.441990000000001,-71.317513000000005,4,1,349,28,335,-577,-182,151,99,937,
201324,2023-02-27 02:02:25,2023-02-27,02:02:25,GPS,10,3911,60,0,0.8,-29.441416000000000,-71.317939999999993,4,5,48,28,338,-531,-150,262,188,1122,
201324,2023-02-27 02:10:25,2023-02-27,02:10:25,GPS,10,3909,60,0,0.8,-29.441428999999999,-71.318008000000006,7,0,7,28,284,-644,-182,104,62,881,
201324,2023-02-27 02:18:26,2023-02-27,02:18:26,GPS,11,3909,60,0,0.7,-29.441714999999999,-71.318573000000001,11,0,194,28,-10,-289,-167,134,76,1012,
201324,2023-02-27 02:26:26,2023-02-27,02:26:26,GPS,8,3909,60,0,0.9,-29.442153999999999,-71.319007999999997,-9,0,5,28,221,-668,-170,139,80,1035,
201324,2023-02-27 02:34:36,2023-02-27,02:34:36,GPS,7,3909,60,0,1.1,-29.442373000000000,-71.319321000000002,-13,2,232,28,110,-669,-149,189,94,982,
201324,2023-02-27 02:42:28,2023-02-27,02:42:28,GPS,7,3909,60,0,1.0,-29.442347999999999,-71.319511000000006,-38,1,359,28,191,-658,-140,138,109,1033,
201324,2023-02-27 02:50:28,2023-02-27,02:50:28,GPS,8,3909,60,0,1.0,-29.442896000000001,-71.320449999999994,7,0,184,29,334,-555,-155,161,86,1110,
201324,2023-02-27 02:58:27,2023-02-27,02:58:27,GPS,7,3909,60,0,1.1,-29.442889999999998,-71.319878000000003,129,0,91,29,216,-245,-213,107,-10,854,
201324,2023-02-27 03:06:28,2023-02-27,03:06:28,GPS,7,3909,60,0,1.2,-29.442739000000000,-71.320556999999994,64,0,272,29,362,-556,-194,245,31,1179,
201324,2023-02-27 03:14:29,2023-02-27,03:14:29,GPS,6,3909,60,0,1.2,-29.442574000000000,-71.321144000000004,17,2,210,29,350,-414,-166,110,44,1111,
201324,2023-02-27 03:22:34,2023-02-27,03:22:34,GPS,6,3906,59,0,1.1,-29.440767000000001,-71.319777999999999,-2,1,302,27,352,-380,-196,168,41,956,
201324,2023-02-27 03:30:34,2023-02-27,03:30:34,GPS,7,3903,59,0,1.1,-29.440382000000000,-71.319716999999997,-60,3,45,28,349,-388,-190,43,-34,753,
201324,2023-02-27 03:38:34,2023-02-27,03:38:34,GPS,7,3903,59,0,1.0,-29.440173999999999,-71.319076999999993,-8,1,68,28,342,-480,-151,207,147,1192,
201324,2023-02-27 03:46:34,2023-02-27,03:46:34,GPS,7,3903,59,0,1.0,-29.440033000000000,-71.318496999999994,-9,1,50,27,346,-440,-153,129,99,1074,
201324,2023-02-27 03:54:30,2023-02-27,03:54:30,GPS,7,3900,58,0,1.0,-29.439854000000000,-71.317970000000003,46,1,19,27,383,-422,-260,166,18,928,
201324,2023-02-27 04:02:39,2023-02-27,04:02:39,GPS,6,3900,58,0,1.1,-29.439371000000001,-71.317290999999997,-7,1,44,27,373,-454,-212,164,67,1116,
201324,2023-02-27 04:10:43,2023-02-27,04:10:43,GPS,9,3900,58,0,0.8,-29.439091000000001,-71.316383000000002,-7,0,100,27,167,-234,-182,173,-46,773,
201324,2023-02-27 04:18:48,2023-02-27,04:18:48,GPS,8,3900,58,0,1.0,-29.438880999999999,-71.315010000000001,49,0,114,27,369,-484,-199,34,7,1194,
201324,2023-02-27 04:26:29,2023-02-27,04:26:29,GPS,9,3897,58,0,0.8,-29.439212999999999,-71.314246999999995,38,1,229,27,340,-446,-159,75,33,1093,
201324,2023-02-27 04:34:28,2023-02-27,04:34:28,GPS,9,3897,58,0,0.8,-29.438908000000001,-71.313346999999993,12,1,189,27,333,-486,-135,161,55,845,
201324,2023-02-27 04:42:40,2023-02-27,04:42:40,GPS,10,3897,58,0,0.8,-29.438820000000000,-71.312247999999997,-34,0,306,27,366,-480,-185,104,120,913,
201324,2023-02-27 04:50:45,2023-02-27,04:50:45,GPS,8,3897,58,0,0.9,-29.438794999999999,-71.311913000000004,13,0,63,28,143,-656,-114,293,135,1254,
